public_date,gicdesc,NFIRM,indret_ew,indret_vw,PEG_1yrforward_Median,CAPEI_Median,bm_Median,PEG_ltgforward_Median,evm_Median,pe_op_basic_Median,pe_op_dil_Median,pe_exi_Median,pe_inc_Median,ps_Median,pcf_Median,dpr_Median,ptb_Median,PEG_trailing_Median,divyield_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median
2012-02-29,Communication Services,48,0.062542,0.039870,-0.100,12.767,0.668,1.486,5.980,14.455,14.535,13.754,13.754,1.068,3.672,0.000,1.522,0.143,5.75%,0.371,0.284,0.043,0.043,0.057,0.567,0.029,0.119,0.265,0.089,0.105,0.053,0.145,0.081,0.041,0.574,0.426,0.515,0.523,0.034,0.355,0.276,0.959,0.180,0.137,0.185,0.015,1.216,0.179,2.542,0.811,0.079,0.074,0.564,1.496,1.677,0.629,0.400,0.602,1.321,1.801,19.475,0.644,1.470,1.459,0.553,22.726,8.795,9.462,1.903,0.795,7.086,-0.113,0.000,0.010,0.000
2012-02-29,Consumer Discretionary,556,0.057043,0.052001,0.307,13.889,0.623,1.230,7.856,14.551,14.777,14.847,14.821,0.761,7.474,0.000,1.741,0.382,2.02%,0.341,0.426,0.104,0.103,0.090,0.367,0.039,0.073,0.108,0.130,0.197,0.054,0.127,0.125,0.102,0.235,0.741,0.234,0.323,0.265,0.231,0.611,0.482,0.155,0.197,0.080,0.061,0.637,0.529,1.187,0.258,0.081,0.069,0.272,2.470,0.996,0.536,0.184,0.406,3.866,5.249,63.744,0.514,1.819,1.166,1.358,5.294,10.074,13.091,2.632,1.950,5.699,-0.051,0.000,0.013,0.000
2012-02-29,Consumer Staples,157,0.017657,0.032161,0.930,16.554,0.521,1.948,8.920,15.058,15.152,15.618,15.553,0.783,9.002,0.239,1.911,0.792,2.69%,0.344,0.397,0.108,0.108,0.096,0.344,0.039,0.073,0.106,0.159,0.218,0.058,0.137,0.138,0.107,0.233,0.753,0.233,0.317,0.349,0.286,0.600,0.406,0.157,0.112,0.071,0.126,0.669,0.453,1.504,0.263,0.068,0.057,0.343,2.199,0.901,0.499,0.208,0.376,4.991,7.251,55.564,0.309,1.833,1.109,1.378,5.843,11.373,11.574,3.037,1.938,6.941,-0.036,0.000,0.008,0.000
2012-02-29,Energy,218,0.081325,0.063961,0.012,12.951,0.694,1.052,6.419,11.360,11.571,11.026,10.670,2.179,5.778,0.000,1.609,0.241,1.25%,0.350,0.171,0.084,0.081,0.071,0.452,0.069,0.137,0.288,0.073,0.083,0.100,0.137,0.090,0.072,0.292,0.687,0.299,0.334,0.059,0.409,-0.235,0.721,0.177,0.118,0.210,0.014,0.984,0.282,1.321,0.352,0.078,0.067,0.440,0.761,1.054,0.514,0.226,0.411,2.795,3.133,37.203,0.374,1.434,1.279,0.424,15.812,5.593,6.544,0.855,0.544,4.907,-0.088,0.000,0.000,0.000
2012-02-29,Financials,707,0.043907,0.059162,0.305,13.900,1.204,1.489,9.395,12.806,12.949,12.866,12.867,1.575,5.671,0.224,0.894,0.381,2.43%,0.285,0.037,0.056,0.057,0.000,0.642,0.095,0.281,0.317,0.206,0.449,0.130,0.020,0.082,0.061,0.275,0.684,0.273,0.455,0.000,0.263,0.932,0.545,0.019,0.075,0.139,0.259,0.768,0.531,3.437,0.395,0.066,0.055,0.058,56.850,7.501,0.883,0.087,0.882,3.367,4.519,189.734,0.881,2.085,1.984,0.056,1.705,0.026,0.093,0.577,0.366,3.285,-0.011,0.000,0.007,0.271
2012-02-29,Health Care,535,0.043365,0.019429,-0.066,-1.907,0.391,1.163,5.662,-0.635,-0.635,-1.111,-1.072,2.586,3.471,0.000,2.688,0.257,2.03%,0.312,0.268,-0.006,-0.012,0.000,0.406,-0.004,0.031,0.054,0.023,0.035,-0.008,0.056,0.041,-0.004,0.023,0.946,0.029,0.101,0.047,0.174,0.765,0.123,0.050,0.926,0.029,0.129,0.167,0.593,0.000,0.022,0.079,0.065,0.060,5.289,0.582,0.397,0.070,0.194,1.047,2.513,89.636,1.710,3.039,2.627,0.677,3.374,10.223,6.599,1.090,0.877,1.671,-0.053,0.091,0.000,0.000
2012-02-29,Industrials,528,0.032118,0.027722,0.467,18.182,0.664,1.179,8.151,14.823,15.261,15.010,14.699,0.771,9.909,0.034,1.617,0.650,1.63%,0.336,0.285,0.104,0.103,0.093,0.281,0.039,0.071,0.107,0.122,0.189,0.058,0.121,0.126,0.098,0.239,0.748,0.243,0.299,0.246,0.381,0.606,0.343,0.135,0.156,0.079,0.088,0.570,0.471,1.384,0.286,0.073,0.061,0.290,2.996,1.018,0.519,0.198,0.380,4.945,6.740,70.534,0.390,2.013,1.474,1.091,6.107,10.737,6.756,2.284,1.649,4.923,-0.031,0.000,0.000,0.000
2012-02-29,Information Technology,665,0.038511,0.070042,-0.021,14.863,0.549,1.357,9.748,14.915,15.234,13.712,13.560,1.604,10.079,0.000,2.020,0.422,2.00%,0.261,0.399,0.074,0.073,0.048,0.501,0.040,0.071,0.117,0.087,0.136,0.050,0.102,0.091,0.075,0.005,0.988,0.006,0.052,0.085,0.248,0.764,0.359,0.208,0.832,0.095,0.173,0.432,0.760,0.024,0.005,0.080,0.061,0.013,4.679,0.523,0.361,0.035,0.153,4.791,6.613,71.734,1.221,2.523,2.151,0.856,4.414,8.061,6.256,1.278,1.148,2.441,-0.057,0.099,0.000,0.000
2012-02-29,Materials,187,0.006437,-0.001839,0.498,18.389,0.639,1.267,7.211,13.064,13.380,13.525,13.155,0.895,9.337,0.113,1.768,0.385,1.65%,0.302,0.240,0.121,0.123,0.104,0.251,0.048,0.088,0.132,0.119,0.150,0.067,0.139,0.131,0.113,0.281,0.695,0.282,0.346,0.328,0.341,0.413,0.404,0.112,0.139,0.094,0.059,0.777,0.330,1.562,0.368,0.072,0.063,0.357,1.376,1.069,0.521,0.220,0.410,5.077,6.785,72.030,0.434,2.332,1.514,0.984,6.100,9.982,7.754,2.133,1.436,4.520,-0.018,0.002,0.000,0.000
2012-02-29,Utilities,95,0.005623,0.007128,0.898,18.438,0.879,2.957,9.021,15.827,15.880,15.710,15.482,1.298,6.355,0.636,1.104,1.575,4.04%,0.354,0.086,0.091,0.091,0.068,0.263,0.075,0.163,0.258,0.072,0.085,0.112,0.088,0.094,0.069,0.500,0.496,0.494,0.560,0.201,0.400,0.095,0.573,0.099,0.014,0.172,0.105,0.716,0.165,3.772,0.691,0.064,0.058,0.424,0.999,2.366,0.700,0.337,0.563,2.353,3.088,38.700,0.080,1.027,0.775,0.338,11.917,8.518,7.443,1.174,0.560,11.404,-0.046,0.000,0.000,0.000
2012-03-31,Communication Services,48,0.026654,0.013923,-0.085,12.679,0.668,1.329,5.980,15.164,15.465,14.866,14.866,1.048,3.568,0.000,1.560,0.146,6.42%,0.371,0.284,0.043,0.043,0.057,0.567,0.029,0.119,0.265,0.089,0.105,0.053,0.145,0.081,0.041,0.574,0.426,0.515,0.523,0.034,0.355,0.276,0.959,0.180,0.137,0.185,0.015,1.216,0.179,2.542,0.811,0.079,0.074,0.564,1.496,1.677,0.629,0.400,0.602,1.321,1.801,19.475,0.636,1.470,1.459,0.553,22.726,8.795,9.462,1.903,0.795,7.086,-0.113,0.000,0.010,0.000
2012-03-31,Consumer Discretionary,556,0.043831,0.041160,0.682,14.551,0.619,1.291,7.872,15.220,15.317,15.422,15.348,0.766,7.614,0.000,1.770,0.452,2.07%,0.340,0.430,0.104,0.103,0.090,0.364,0.039,0.073,0.108,0.128,0.190,0.054,0.128,0.123,0.102,0.241,0.737,0.234,0.323,0.267,0.226,0.608,0.482,0.156,0.197,0.082,0.058,0.643,0.535,1.089,0.264,0.081,0.070,0.263,2.460,0.994,0.533,0.184,0.404,3.864,5.229,63.568,0.518,1.829,1.176,1.374,5.721,10.605,12.942,2.613,1.950,5.666,-0.053,0.000,0.013,0.000
2012-03-31,Consumer Staples,156,0.025246,0.032617,1.033,16.779,0.520,2.098,8.920,15.552,15.695,16.525,16.435,0.781,9.964,0.241,1.932,0.818,2.53%,0.343,0.397,0.108,0.108,0.097,0.344,0.039,0.072,0.106,0.154,0.214,0.059,0.138,0.138,0.107,0.237,0.740,0.237,0.321,0.347,0.283,0.607,0.406,0.155,0.107,0.072,0.126,0.670,0.450,1.474,0.269,0.068,0.056,0.341,2.155,0.900,0.494,0.207,0.381,5.327,7.982,55.513,0.307,1.833,1.119,1.365,5.732,11.216,11.414,3.037,1.938,6.941,-0.037,0.000,0.008,0.000
2012-03-31,Energy,218,-0.029995,-0.028794,-0.003,11.572,0.683,0.876,6.414,10.323,10.509,10.304,10.055,2.207,5.289,0.000,1.592,0.216,1.26%,0.350,0.169,0.084,0.081,0.073,0.448,0.067,0.133,0.283,0.072,0.082,0.100,0.137,0.090,0.072,0.292,0.682,0.292,0.333,0.059,0.407,-0.246,0.733,0.178,0.117,0.205,0.014,0.977,0.279,1.321,0.354,0.079,0.068,0.432,0.761,1.035,0.514,0.226,0.410,2.820,3.143,36.795,0.377,1.450,1.280,0.424,15.913,5.202,6.550,0.852,0.549,4.999,-0.088,0.000,0.000,0.000
2012-03-31,Financials,708,0.065493,0.073447,0.448,14.278,1.207,1.622,9.373,13.443,13.560,13.432,13.477,1.664,6.014,0.224,0.934,0.408,2.34%,0.285,0.037,0.056,0.057,0.000,0.642,0.095,0.280,0.316,0.209,0.450,0.129,0.020,0.082,0.061,0.275,0.685,0.273,0.456,0.000,0.261,0.932,0.507,0.019,0.075,0.138,0.259,0.764,0.545,3.391,0.394,0.067,0.056,0.057,56.850,7.502,0.883,0.086,0.882,3.367,4.519,196.715,0.901,2.092,2.034,0.055,1.706,0.026,0.092,0.576,0.366,3.242,-0.011,0.000,0.007,0.271
2012-03-31,Health Care,534,0.039334,0.040196,-0.067,-1.988,0.392,1.226,5.545,-0.738,-0.738,-1.026,-1.026,2.770,3.159,0.000,2.787,0.243,1.70%,0.313,0.267,-0.004,-0.013,0.000,0.404,-0.002,0.031,0.054,0.023,0.037,-0.008,0.053,0.042,0.000,0.024,0.943,0.030,0.102,0.046,0.175,0.761,0.118,0.049,0.905,0.028,0.127,0.148,0.591,0.000,0.022,0.079,0.065,0.063,5.259,0.581,0.399,0.071,0.196,1.047,2.513,89.638,1.711,3.036,2.642,0.677,3.374,10.193,6.599,1.094,0.877,1.689,-0.052,0.091,0.000,0.000
2012-03-31,Industrials,525,0.013473,0.012450,0.617,18.650,0.659,1.227,8.204,15.018,15.335,15.573,15.113,0.790,10.251,0.037,1.659,0.646,1.68%,0.336,0.285,0.105,0.103,0.093,0.282,0.039,0.071,0.107,0.125,0.190,0.058,0.123,0.126,0.098,0.242,0.748,0.243,0.299,0.249,0.381,0.609,0.344,0.134,0.154,0.077,0.089,0.570,0.469,1.369,0.292,0.073,0.061,0.298,3.016,1.020,0.517,0.197,0.378,4.971,6.976,70.867,0.385,2.010,1.484,1.097,6.100,10.697,6.767,2.295,1.652,4.983,-0.031,0.000,0.000,0.000
2012-03-31,Information Technology,659,0.029844,0.046391,-0.059,15.762,0.542,1.424,9.896,15.584,15.888,14.459,14.231,1.696,10.707,0.000,2.105,0.431,2.03%,0.261,0.397,0.074,0.072,0.048,0.503,0.040,0.071,0.117,0.087,0.135,0.049,0.103,0.090,0.075,0.006,0.985,0.006,0.052,0.085,0.247,0.766,0.361,0.210,0.842,0.095,0.175,0.425,0.759,0.027,0.005,0.080,0.061,0.014,4.679,0.530,0.360,0.035,0.150,4.790,6.722,72.000,1.227,2.531,2.169,0.856,4.400,8.061,6.263,1.271,1.139,2.434,-0.056,0.100,0.000,0.000
2012-03-31,Materials,186,0.012753,0.004462,0.657,19.031,0.635,1.334,7.235,13.259,13.504,13.686,13.475,0.898,9.491,0.116,1.775,0.370,1.61%,0.302,0.240,0.121,0.122,0.104,0.252,0.048,0.087,0.134,0.119,0.151,0.068,0.140,0.136,0.113,0.281,0.696,0.286,0.338,0.326,0.344,0.413,0.406,0.112,0.139,0.094,0.058,0.779,0.328,1.539,0.372,0.072,0.063,0.360,1.376,1.064,0.520,0.220,0.410,5.136,6.886,71.758,0.438,2.360,1.518,0.984,6.118,9.948,7.739,2.118,1.436,4.486,-0.018,0.002,0.000,0.000
2012-03-31,Utilities,94,0.003818,0.013135,1.334,18.407,0.879,3.033,9.014,15.952,16.079,15.944,15.595,1.316,6.419,0.636,1.131,1.575,4.11%,0.354,0.086,0.092,0.091,0.069,0.263,0.075,0.163,0.259,0.072,0.085,0.112,0.088,0.094,0.069,0.500,0.494,0.495,0.564,0.205,0.391,0.059,0.568,0.099,0.014,0.173,0.109,0.727,0.164,3.756,0.697,0.064,0.058,0.424,0.997,2.370,0.701,0.337,0.564,2.356,3.091,38.531,0.080,1.024,0.769,0.337,10.715,8.376,7.455,1.165,0.554,11.647,-0.045,0.000,0.000,0.000
2012-04-30,Communication Services,48,-0.061181,0.042589,-0.048,12.624,0.668,1.325,5.980,14.436,14.689,14.171,14.171,1.024,3.489,0.000,1.507,0.144,7.13%,0.371,0.284,0.043,0.043,0.057,0.567,0.029,0.119,0.265,0.089,0.105,0.053,0.145,0.081,0.041,0.574,0.426,0.515,0.523,0.034,0.355,0.276,0.959,0.180,0.137,0.185,0.015,1.216,0.179,2.542,0.811,0.079,0.074,0.564,1.496,1.677,0.629,0.400,0.602,1.321,1.801,19.475,0.636,1.470,1.459,0.553,22.726,8.795,9.462,1.903,0.795,7.086,-0.113,0.000,0.010,0.000
2012-04-30,Consumer Discretionary,554,-0.003484,0.002995,0.656,14.200,0.616,1.332,7.876,15.299,15.533,15.007,14.975,0.775,7.617,0.000,1.789,0.431,2.05%,0.340,0.427,0.102,0.102,0.090,0.363,0.038,0.073,0.108,0.130,0.191,0.054,0.128,0.124,0.100,0.247,0.735,0.240,0.324,0.267,0.231,0.609,0.481,0.156,0.197,0.082,0.054,0.654,0.527,1.059,0.273,0.081,0.070,0.263,2.460,1.001,0.533,0.183,0.404,3.803,5.249,63.554,0.518,1.829,1.186,1.370,5.732,10.758,13.056,2.613,1.969,5.699,-0.053,0.000,0.013,0.000
2012-04-30,Consumer Staples,155,0.002780,0.000115,0.936,17.389,0.517,2.079,8.863,15.723,15.872,16.707,16.550,0.816,9.912,0.244,1.980,0.835,2.57%,0.345,0.411,0.108,0.110,0.097,0.343,0.039,0.073,0.107,0.159,0.223,0.057,0.139,0.138,0.107,0.245,0.725,0.243,0.333,0.349,0.284,0.615,0.421,0.152,0.102,0.072,0.119,0.688,0.447,1.514,0.285,0.068,0.056,0.348,2.269,0.924,0.499,0.213,0.385,5.246,7.974,53.445,0.288,1.763,1.099,1.400,5.978,11.373,11.496,3.111,1.944,7.047,-0.036,0.000,0.008,0.000
2012-04-30,Energy,220,-0.031097,-0.014194,0.047,11.183,0.683,0.745,6.414,10.144,10.254,10.048,9.006,2.194,5.264,0.000,1.516,0.200,1.30%,0.351,0.168,0.084,0.081,0.072,0.448,0.067,0.131,0.278,0.070,0.079,0.100,0.136,0.089,0.072,0.289,0.687,0.287,0.333,0.056,0.406,-0.267,0.733,0.178,0.119,0.206,0.015,0.970,0.282,1.304,0.351,0.078,0.067,0.432,0.761,1.035,0.514,0.226,0.410,2.769,3.124,36.795,0.377,1.431,1.279,0.423,15.913,4.944,6.514,0.838,0.544,4.932,-0.088,0.000,0.000,0.000
2012-04-30,Financials,707,0.002976,-0.026037,0.420,14.285,1.202,1.545,9.371,13.307,13.455,13.275,13.277,1.666,5.930,0.222,0.944,0.399,2.38%,0.285,0.037,0.057,0.058,0.000,0.642,0.095,0.281,0.317,0.209,0.448,0.130,0.020,0.082,0.061,0.275,0.684,0.273,0.455,0.000,0.258,0.932,0.507,0.019,0.075,0.139,0.261,0.764,0.571,3.388,0.394,0.067,0.056,0.057,56.953,7.501,0.883,0.086,0.882,3.147,4.466,189.734,0.972,2.092,2.034,0.056,1.706,0.026,0.093,0.576,0.366,3.242,-0.011,0.000,0.007,0.271
2012-04-30,Health Care,532,-0.018447,-0.003944,-0.089,-1.900,0.392,1.159,5.321,-0.687,-0.687,-1.019,-1.019,2.683,3.160,0.000,2.714,0.218,1.87%,0.312,0.264,-0.010,-0.023,0.000,0.407,-0.004,0.030,0.053,0.010,0.035,-0.010,0.051,0.038,-0.004,0.026,0.934,0.035,0.110,0.046,0.170,0.761,0.116,0.048,0.933,0.028,0.125,0.145,0.585,0.000,0.025,0.079,0.066,0.074,5.318,0.578,0.398,0.073,0.195,0.947,2.265,89.636,1.721,3.042,2.650,0.673,3.379,10.063,6.552,1.089,0.870,1.664,-0.054,0.091,0.000,0.000
