public_date,gicdesc,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,pe_op_basic_Median,pe_op_dil_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median
2010-05-31,Consumer Discretionary,594,-0.080405,-0.070761,0.000,0.253,0.570,13.142,1.88%,7.693,6.758,12.787,12.607,13.413,13.692,0.720,1.715,0.354,0.425,0.067,0.068,0.063,0.357,0.024,0.063,0.105,0.115,0.173,0.033,0.122,0.105,0.066,0.247,0.736,0.248,0.334,0.242,0.241,0.750,0.540,0.201,0.206,0.069,0.096,0.592,0.528,1.199,0.261,0.081,0.068,0.269,2.346,0.956,0.528,0.207,0.401,2.383,3.456,64.518,0.490,1.776,1.170,1.288,5.490,10.378,10.820,2.602,1.918,5.158,-0.092,0.000,0.014,0.000
2010-05-31,Consumer Staples,169,-0.067460,-0.048277,0.152,0.655,0.517,16.260,2.71%,7.761,7.225,12.452,12.297,12.034,12.213,0.829,1.770,0.348,0.405,0.144,0.144,0.106,0.351,0.045,0.081,0.111,0.162,0.252,0.069,0.154,0.165,0.129,0.250,0.739,0.249,0.349,0.342,0.261,0.722,0.542,0.185,0.153,0.073,0.126,0.730,0.446,1.264,0.293,0.069,0.059,0.370,1.999,0.939,0.509,0.237,0.399,6.275,8.768,54.782,0.389,1.848,1.148,1.334,5.999,10.404,11.025,2.932,1.940,7.092,-0.062,0.000,0.007,0.000
2010-05-31,Energy,223,-0.139718,-0.108655,0.000,0.028,0.691,8.871,1.19%,7.624,5.833,7.042,7.330,6.883,6.958,1.758,1.373,0.324,0.151,0.033,0.032,0.032,0.351,0.022,0.062,0.196,0.031,0.039,0.040,0.097,0.037,0.021,0.300,0.682,0.300,0.335,0.066,0.370,0.140,0.798,0.183,0.104,0.150,0.033,0.774,0.254,1.508,0.335,0.077,0.072,0.420,0.780,0.949,0.517,0.233,0.397,1.361,1.443,47.311,0.378,1.532,1.303,0.367,12.342,6.046,5.869,0.822,0.495,4.208,-0.102,0.000,0.000,0.000
2010-05-31,Financials,768,-0.081686,-0.093719,0.442,0.227,1.092,12.106,2.44%,10.565,6.248,7.524,7.531,7.830,8.125,1.291,0.904,0.297,0.032,0.031,0.032,0.000,0.423,0.046,0.156,0.189,0.175,0.373,0.062,0.015,0.048,0.034,0.383,0.577,0.380,0.609,0.000,0.246,0.908,0.405,0.011,0.067,0.087,0.252,0.641,0.488,3.636,0.631,0.065,0.053,0.088,57.803,8.428,0.893,0.120,0.893,3.531,4.387,253.840,1.030,1.856,1.856,0.059,4.302,0.051,0.093,0.673,0.376,2.760,-0.010,0.000,0.005,0.233
2010-05-31,Health Care,590,-0.083253,-0.069035,0.000,0.117,0.372,-2.060,1.87%,5.645,5.386,-1.033,-0.743,3.235,2.827,2.425,2.650,0.331,0.291,0.024,0.020,0.000,0.411,0.008,0.033,0.064,0.031,0.057,0.014,0.060,0.049,0.003,0.036,0.930,0.041,0.121,0.042,0.188,0.798,0.237,0.079,0.859,0.039,0.220,0.251,0.619,0.000,0.034,0.088,0.069,0.106,4.543,0.570,0.403,0.083,0.202,1.865,2.949,78.213,1.560,2.708,2.407,0.693,3.394,10.200,6.585,1.248,1.025,2.058,-0.071,0.091,0.000,0.000
2010-05-31,Industrials,567,-0.079382,-0.089301,0.026,0.441,0.622,15.643,1.72%,8.770,7.228,12.381,12.225,14.294,14.487,0.803,1.581,0.330,0.273,0.064,0.064,0.059,0.283,0.026,0.060,0.099,0.087,0.130,0.038,0.103,0.092,0.058,0.203,0.777,0.206,0.290,0.223,0.365,0.763,0.409,0.166,0.181,0.063,0.125,0.468,0.493,1.358,0.237,0.076,0.065,0.268,2.490,0.932,0.508,0.178,0.353,2.557,3.911,79.944,0.457,2.075,1.539,1.025,5.229,9.964,6.338,2.102,1.548,4.325,-0.065,0.000,0.000,0.000
2010-05-31,Information Technology,704,-0.070451,-0.079772,0.000,0.140,0.493,13.333,1.85%,10.457,10.528,10.600,10.817,13.090,13.322,1.741,1.936,0.283,0.372,0.034,0.033,0.016,0.496,0.020,0.037,0.088,0.053,0.083,0.023,0.082,0.054,0.031,0.005,0.990,0.005,0.038,0.073,0.233,0.808,0.354,0.207,0.858,0.065,0.281,0.312,0.770,0.024,0.005,0.090,0.067,0.014,4.580,0.495,0.344,0.027,0.146,2.203,3.819,72.310,1.337,2.541,2.225,0.785,4.775,7.407,6.007,1.261,1.130,2.272,-0.079,0.104,0.000,0.000
2010-05-31,Materials,188,-0.088379,-0.087323,0.152,0.185,0.549,15.523,1.72%,8.095,7.215,12.413,11.934,13.456,13.540,0.832,1.857,0.323,0.231,0.068,0.068,0.072,0.260,0.032,0.073,0.124,0.086,0.113,0.048,0.113,0.091,0.065,0.305,0.692,0.306,0.365,0.309,0.336,0.628,0.514,0.186,0.153,0.084,0.096,0.678,0.308,1.802,0.417,0.072,0.065,0.355,1.435,1.152,0.540,0.243,0.420,3.041,3.914,75.823,0.462,2.296,1.495,0.893,5.750,9.292,7.181,2.054,1.273,3.989,-0.066,0.002,0.000,0.000
2010-05-31,Utilities,102,-0.059026,-0.057270,0.617,1.434,0.909,15.378,4.44%,8.119,5.170,12.865,12.865,12.823,12.862,1.127,1.055,0.340,0.091,0.094,0.094,0.069,0.255,0.075,0.159,0.253,0.072,0.085,0.121,0.089,0.091,0.071,0.501,0.488,0.497,0.564,0.172,0.328,0.039,0.621,0.105,0.024,0.177,0.100,0.710,0.162,3.860,0.740,0.068,0.058,0.440,0.996,2.356,0.701,0.342,0.554,2.237,2.805,29.034,0.121,1.069,0.827,0.355,11.858,9.554,9.225,1.203,0.572,11.354,-0.050,0.000,0.000,0.000
2010-06-30,Communication Services,50,-0.020334,-0.007764,0.279,0.282,0.510,7.609,6.95%,6.510,4.117,9.454,10.313,9.298,9.454,1.103,1.833,0.347,0.282,0.047,0.027,0.052,0.579,0.018,0.100,0.256,0.074,0.107,0.019,0.152,0.072,0.033,0.485,0.499,0.459,0.482,0.034,0.309,0.401,0.974,0.151,0.135,0.197,0.049,1.109,0.203,2.610,0.709,0.076,0.076,0.588,1.507,1.505,0.625,0.388,0.557,1.331,1.562,24.972,0.711,1.584,1.464,0.520,19.990,8.054,10.268,1.694,0.712,5.763,-0.101,0.000,0.004,0.000
2010-06-30,Consumer Discretionary,590,-0.116844,-0.102176,0.000,0.175,0.531,11.896,2.10%,7.750,5.971,10.984,10.984,11.500,11.610,0.611,1.500,0.351,0.421,0.068,0.069,0.063,0.359,0.025,0.064,0.106,0.119,0.174,0.035,0.124,0.108,0.069,0.247,0.731,0.246,0.335,0.248,0.239,0.751,0.536,0.196,0.199,0.069,0.101,0.593,0.536,1.198,0.260,0.083,0.068,0.266,2.348,0.961,0.529,0.206,0.406,2.331,3.452,63.243,0.467,1.756,1.153,1.290,5.245,10.246,10.761,2.624,1.918,5.154,-0.089,0.000,0.014,0.000
2010-06-30,Consumer Staples,171,-0.036108,-0.026596,0.161,0.632,0.515,15.332,2.72%,7.849,7.395,12.000,11.992,11.709,11.814,0.824,1.706,0.347,0.406,0.141,0.141,0.106,0.354,0.046,0.083,0.111,0.163,0.253,0.070,0.154,0.164,0.129,0.249,0.743,0.247,0.326,0.342,0.261,0.714,0.539,0.200,0.156,0.075,0.122,0.743,0.444,1.225,0.287,0.069,0.059,0.369,2.074,0.937,0.498,0.228,0.393,6.275,9.391,54.782,0.403,1.868,1.174,1.336,5.999,10.434,11.034,2.883,1.915,6.907,-0.057,0.000,0.007,0.000
2010-06-30,Energy,223,-0.065810,-0.058509,0.000,0.050,0.690,8.022,1.19%,7.638,5.408,6.463,6.586,6.241,6.304,1.719,1.317,0.324,0.152,0.033,0.033,0.032,0.359,0.022,0.062,0.196,0.031,0.039,0.040,0.097,0.037,0.022,0.302,0.682,0.302,0.341,0.066,0.372,0.149,0.796,0.180,0.104,0.151,0.030,0.775,0.254,1.529,0.339,0.078,0.072,0.424,0.781,0.952,0.519,0.234,0.406,1.343,1.443,49.075,0.371,1.535,1.306,0.371,12.342,6.022,5.857,0.836,0.503,4.236,-0.105,0.000,0.000,0.000
2010-06-30,Financials,765,-0.083516,-0.068597,0.443,0.265,1.091,11.402,2.61%,10.579,5.913,7.520,7.529,7.653,7.762,1.218,0.857,0.298,0.032,0.032,0.033,0.000,0.424,0.048,0.160,0.192,0.174,0.359,0.064,0.015,0.049,0.035,0.380,0.581,0.378,0.608,0.000,0.260,0.909,0.423,0.011,0.066,0.088,0.255,0.584,0.502,3.667,0.625,0.065,0.053,0.088,57.811,8.421,0.893,0.120,0.892,3.570,4.390,253.181,0.998,2.007,1.871,0.059,4.300,0.050,0.093,0.672,0.378,2.935,-0.010,0.000,0.005,0.233
2010-06-30,Health Care,592,-0.071098,-0.022163,0.000,0.117,0.372,-1.837,1.81%,5.612,4.690,-1.065,-0.645,0.968,-0.268,2.279,2.481,0.331,0.290,0.026,0.021,0.000,0.414,0.008,0.033,0.063,0.031,0.053,0.014,0.059,0.049,0.004,0.035,0.929,0.041,0.122,0.041,0.186,0.799,0.231,0.076,0.858,0.039,0.231,0.233,0.619,0.000,0.032,0.092,0.069,0.103,4.525,0.570,0.403,0.083,0.201,1.857,2.772,76.105,1.511,2.696,2.400,0.699,3.386,10.149,6.586,1.248,1.030,2.062,-0.070,0.090,0.000,0.000
2010-06-30,Industrials,558,-0.073640,-0.069365,0.034,0.423,0.610,14.495,1.90%,8.816,7.029,11.526,11.492,12.964,13.127,0.734,1.479,0.329,0.273,0.067,0.067,0.061,0.283,0.026,0.061,0.100,0.092,0.134,0.039,0.105,0.096,0.060,0.206,0.775,0.206,0.287,0.224,0.367,0.762,0.426,0.172,0.181,0.065,0.124,0.482,0.495,1.362,0.242,0.076,0.065,0.268,2.475,0.930,0.502,0.179,0.352,2.803,4.135,78.624,0.467,2.068,1.539,1.029,5.319,10.041,6.403,2.100,1.562,4.352,-0.064,0.000,0.000,0.000
2010-06-30,Information Technology,714,-0.064157,-0.061837,0.000,0.108,0.493,13.125,2.06%,10.435,9.745,10.467,10.658,12.059,12.260,1.595,1.844,0.283,0.374,0.035,0.035,0.018,0.496,0.021,0.038,0.089,0.053,0.083,0.026,0.083,0.054,0.034,0.005,0.990,0.005,0.040,0.078,0.232,0.807,0.352,0.202,0.842,0.069,0.272,0.312,0.770,0.024,0.005,0.090,0.067,0.014,4.634,0.510,0.351,0.029,0.148,2.353,3.681,71.930,1.325,2.541,2.223,0.786,4.775,7.407,6.026,1.272,1.133,2.289,-0.079,0.102,0.000,0.000
2010-06-30,Materials,191,-0.100176,-0.079788,0.152,0.192,0.541,13.700,2.03%,8.055,6.366,11.667,11.560,11.855,12.021,0.775,1.692,0.323,0.230,0.066,0.066,0.071,0.259,0.032,0.070,0.123,0.085,0.110,0.048,0.111,0.087,0.063,0.305,0.692,0.305,0.366,0.312,0.336,0.628,0.505,0.186,0.153,0.084,0.098,0.659,0.309,1.775,0.413,0.073,0.066,0.354,1.438,1.145,0.540,0.241,0.422,3.114,3.860,75.512,0.456,2.293,1.483,0.897,5.624,9.290,7.215,2.054,1.273,4.022,-0.066,0.002,0.000,0.000
2010-06-30,Utilities,103,-0.012190,-0.009108,0.617,1.427,0.906,15.099,4.47%,8.085,5.026,12.764,12.764,12.681,12.879,1.132,1.042,0.340,0.091,0.094,0.094,0.069,0.255,0.074,0.158,0.253,0.072,0.085,0.120,0.088,0.091,0.070,0.501,0.487,0.498,0.566,0.169,0.333,0.039,0.621,0.105,0.024,0.177,0.100,0.708,0.164,3.858,0.742,0.068,0.058,0.441,0.997,2.357,0.702,0.342,0.554,2.236,2.799,28.900,0.122,1.068,0.825,0.355,11.858,9.512,9.188,1.192,0.571,11.354,-0.050,0.000,0.000,0.000
2010-07-31,Communication Services,50,0.083798,0.092673,0.279,0.304,0.510,8.098,6.74%,6.510,4.463,9.024,11.028,9.840,9.867,1.250,1.956,0.347,0.282,0.047,0.027,0.052,0.579,0.018,0.100,0.256,0.074,0.107,0.019,0.152,0.072,0.033,0.485,0.499,0.459,0.482,0.034,0.309,0.401,0.974,0.151,0.135,0.197,0.049,1.109,0.203,2.610,0.709,0.076,0.076,0.588,1.507,1.505,0.625,0.388,0.557,1.331,1.562,24.972,0.711,1.584,1.464,0.520,19.990,8.054,10.268,1.694,0.712,5.763,-0.101,0.000,0.004,0.000
2010-07-31,Consumer Discretionary,589,0.071364,0.079737,0.000,0.206,0.521,12.097,1.94%,7.805,6.322,11.544,11.526,12.333,12.670,0.666,1.592,0.351,0.422,0.070,0.071,0.065,0.364,0.026,0.066,0.106,0.120,0.178,0.036,0.126,0.109,0.070,0.247,0.732,0.246,0.336,0.250,0.228,0.752,0.543,0.201,0.207,0.071,0.101,0.599,0.527,1.201,0.258,0.083,0.069,0.267,2.348,0.962,0.530,0.206,0.407,2.418,3.467,62.834,0.485,1.756,1.156,1.299,5.245,10.094,11.012,2.655,1.921,5.200,-0.088,0.000,0.014,0.000
2010-07-31,Consumer Staples,170,0.072234,0.062996,0.164,0.711,0.513,16.309,2.66%,7.831,7.681,13.258,12.844,12.637,12.731,0.857,1.769,0.347,0.406,0.138,0.138,0.104,0.349,0.045,0.081,0.111,0.162,0.253,0.068,0.153,0.163,0.128,0.250,0.739,0.249,0.341,0.343,0.261,0.709,0.533,0.203,0.155,0.074,0.114,0.734,0.441,1.227,0.293,0.069,0.059,0.370,2.086,0.938,0.509,0.231,0.396,6.149,9.030,54.942,0.402,1.853,1.171,1.344,5.999,10.464,10.679,2.896,1.950,7.038,-0.057,0.000,0.007,0.000
2010-07-31,Energy,223,0.078410,0.079549,0.000,0.027,0.691,8.833,1.16%,7.624,5.647,6.131,6.234,6.046,6.013,1.820,1.346,0.324,0.150,0.033,0.032,0.032,0.351,0.022,0.060,0.196,0.031,0.039,0.040,0.096,0.036,0.021,0.302,0.682,0.302,0.341,0.066,0.372,0.149,0.798,0.176,0.103,0.152,0.029,0.774,0.254,1.531,0.339,0.077,0.072,0.428,0.779,0.938,0.517,0.235,0.406,1.343,1.271,47.923,0.371,1.530,1.303,0.367,12.915,6.046,5.845,0.835,0.501,4.244,-0.105,0.000,0.000,0.000
2010-07-31,Financials,754,0.031358,0.065147,0.443,0.248,1.088,11.801,2.40%,10.794,6.186,7.692,7.701,7.799,7.884,1.269,0.891,0.298,0.032,0.033,0.035,0.000,0.427,0.051,0.166,0.196,0.174,0.359,0.067,0.015,0.051,0.036,0.374,0.585,0.373,0.605,0.000,0.260,0.910,0.430,0.011,0.066,0.090,0.260,0.584,0.502,3.838,0.618,0.064,0.053,0.088,57.825,8.396,0.893,0.121,0.892,3.674,4.677,252.521,0.998,2.007,1.871,0.059,4.250,0.050,0.094,0.670,0.374,2.935,-0.010,0.000,0.005,0.232
2010-07-31,Health Care,587,0.025563,0.011785,0.000,0.093,0.369,-1.822,1.97%,5.447,4.578,-1.096,-0.731,-0.342,-0.371,2.282,2.475,0.330,0.282,0.025,0.020,0.000,0.408,0.008,0.029,0.058,0.023,0.041,0.013,0.057,0.049,0.002,0.032,0.930,0.038,0.122,0.039,0.182,0.796,0.194,0.067,0.850,0.037,0.231,0.199,0.627,0.000,0.030,0.092,0.070,0.096,4.551,0.577,0.405,0.083,0.202,1.854,2.691,73.181,1.506,2.686,2.397,0.695,3.394,10.178,6.609,1.248,1.032,2.010,-0.070,0.091,0.000,0.000
2010-07-31,Industrials,557,0.073304,0.097808,0.034,0.445,0.605,15.481,1.76%,8.813,7.518,12.801,12.801,14.243,14.323,0.760,1.550,0.329,0.272,0.067,0.067,0.061,0.283,0.026,0.060,0.100,0.091,0.134,0.039,0.105,0.095,0.060,0.204,0.777,0.206,0.287,0.225,0.367,0.767,0.425,0.172,0.182,0.065,0.127,0.474,0.491,1.361,0.244,0.076,0.065,0.271,2.476,0.932,0.504,0.180,0.351,2.809,4.042,78.522,0.465,2.074,1.537,1.024,5.264,9.974,6.393,2.089,1.562,4.352,-0.062,0.000,0.000,0.000
2010-07-31,Information Technology,710,0.061828,0.075396,0.000,0.116,0.491,12.984,1.86%,10.311,10.011,12.260,12.260,12.867,13.373,1.641,1.931,0.278,0.378,0.037,0.037,0.019,0.496,0.022,0.039,0.090,0.056,0.087,0.028,0.085,0.058,0.036,0.004,0.990,0.005,0.039,0.080,0.234,0.807,0.355,0.204,0.842,0.072,0.279,0.314,0.766,0.024,0.005,0.090,0.068,0.012,4.606,0.510,0.350,0.028,0.147,2.601,4.104,72.583,1.324,2.552,2.230,0.793,4.764,7.388,6.020,1.286,1.134,2.296,-0.078,0.100,0.000,0.000
2010-07-31,Materials,193,0.099499,0.122445,0.152,0.303,0.541,14.676,1.83%,8.098,7.953,13.431,13.295,13.505,13.823,0.855,1.783,0.324,0.232,0.078,0.079,0.073,0.257,0.033,0.069,0.122,0.085,0.110,0.049,0.112,0.087,0.073,0.307,0.684,0.307,0.368,0.315,0.336,0.629,0.498,0.174,0.151,0.084,0.098,0.656,0.308,1.802,0.419,0.073,0.066,0.355,1.438,1.165,0.543,0.243,0.422,3.149,3.914,75.665,0.462,2.285,1.490,0.901,5.695,9.230,7.274,2.104,1.277,4.056,-0.060,0.002,0.000,0.000
2010-07-31,Utilities,103,0.054061,0.072756,0.617,1.560,0.905,15.933,4.28%,8.085,5.432,13.704,13.704,13.546,13.651,1.228,1.100,0.340,0.091,0.094,0.094,0.069,0.255,0.074,0.158,0.253,0.072,0.085,0.120,0.088,0.091,0.070,0.501,0.487,0.498,0.566,0.169,0.333,0.039,0.621,0.105,0.024,0.177,0.100,0.708,0.164,3.858,0.742,0.068,0.058,0.441,0.997,2.357,0.702,0.342,0.554,2.236,2.799,28.900,0.122,1.068,0.825,0.355,11.858,9.512,9.188,1.192,0.571,11.354,-0.050,0.000,0.000,0.000
2010-08-31,Communication Services,49,-0.068996,0.013450,0.281,0.532,0.535,7.553,6.78%,6.383,4.636,9.447,9.973,12.098,12.456,1.259,1.880,0.347,0.279,0.038,0.038,0.062,0.582,0.019,0.102,0.265,0.075,0.101,0.028,0.150,0.083,0.034,0.494,0.483,0.479,0.490,0.032,0.308,0.399,1.045,0.141,0.150,0.175,0.042,1.153,0.204,2.487,0.811,0.076,0.076,0.580,1.499,1.474,0.627,0.391,0.566,1.375,1.805,20.881,0.712,1.563,1.449,0.532,22.833,7.854,10.244,1.599,0.708,5.571,-0.106,0.000,0.004,0.000
2010-08-31,Consumer Discretionary,586,-0.092094,-0.047756,0.000,0.206,0.591,11.039,2.22%,7.625,5.921,10.662,10.690,11.200,11.315,0.580,1.517,0.350,0.428,0.087,0.086,0.075,0.364,0.031,0.070,0.111,0.122,0.189,0.043,0.129,0.118,0.085,0.236,0.754,0.236,0.330,0.241,0.224,0.742,0.524,0.202,0.215,0.073,0.103,0.628,0.529,1.118,0.251,0.084,0.069,0.270,2.350,0.967,0.523,0.197,0.402,2.722,3.928,62.313,0.524,1.777,1.176,1.325,5.420,10.344,11.884,2.637,1.903,5.158,-0.076,0.000,0.014,0.000
2010-08-31,Consumer Staples,171,-0.055623,-0.016219,0.152,0.610,0.588,15.478,2.75%,7.756,8.270,12.916,12.563,13.039,13.101,0.815,1.587,0.343,0.417,0.137,0.135,0.107,0.354,0.043,0.084,0.108,0.159,0.249,0.064,0.153,0.161,0.127,0.227,0.758,0.227,0.315,0.340,0.256,0.677,0.512,0.186,0.146,0.076,0.121,0.745,0.458,1.182,0.280,0.070,0.059,0.361,1.975,0.930,0.497,0.221,0.391,6.031,8.660,55.311,0.425,1.923,1.139,1.330,6.069,10.281,10.541,2.860,1.934,6.773,-0.054,0.000,0.007,0.000
2010-08-31,Energy,224,-0.070710,-0.040494,0.000,0.029,0.772,8.261,1.28%,7.390,5.397,6.768,6.768,7.734,8.194,1.621,1.229,0.324,0.151,0.037,0.035,0.039,0.366,0.032,0.066,0.193,0.034,0.042,0.042,0.100,0.043,0.034,0.287,0.693,0.289,0.317,0.066,0.369,0.143,0.760,0.172,0.107,0.161,0.026,0.816,0.258,1.437,0.324,0.082,0.075,0.400,0.766,0.925,0.509,0.223,0.393,1.555,1.686,46.567,0.388,1.514,1.311,0.390,13.740,6.102,6.015,0.838,0.537,4.685,-0.098,0.000,0.000,0.000
2010-08-31,Financials,755,-0.073996,-0.087682,0.427,0.322,1.194,10.984,2.57%,10.683,5.388,8.139,8.191,8.357,8.445,1.194,0.809,0.297,0.033,0.037,0.037,0.000,0.452,0.054,0.178,0.207,0.177,0.374,0.077,0.015,0.055,0.040,0.363,0.587,0.361,0.587,0.000,0.252,0.917,0.503,0.011,0.070,0.092,0.248,0.563,0.463,3.723,0.579,0.065,0.054,0.086,57.360,8.280,0.892,0.115,0.891,3.490,4.668,234.799,0.981,2.106,2.093,0.059,3.874,0.047,0.093,0.663,0.378,2.912,-0.011,0.000,0.005,0.234
2010-08-31,Health Care,587,-0.055562,-0.020935,0.000,0.130,0.413,-1.833,2.02%,5.646,4.799,-0.931,-0.650,-0.277,-0.284,2.109,2.284,0.328,0.277,0.021,0.018,0.000,0.412,0.009,0.030,0.055,0.019,0.047,0.013,0.058,0.051,-0.008,0.026,0.941,0.033,0.114,0.039,0.183,0.808,0.227,0.067,0.895,0.037,0.233,0.238,0.633,0.000,0.029,0.094,0.072,0.078,4.686,0.550,0.401,0.084,0.192,1.704,2.410,75.307,1.672,2.854,2.534,0.695,3.635,10.183,6.571,1.237,0.994,1.932,-0.061,0.088,0.000,0.000
2010-08-31,Industrials,557,-0.083176,-0.074941,0.050,0.561,0.659,14.294,1.90%,8.610,7.035,11.568,11.569,13.118,13.144,0.675,1.410,0.329,0.282,0.072,0.073,0.066,0.291,0.028,0.065,0.103,0.100,0.142,0.042,0.111,0.102,0.068,0.199,0.788,0.203,0.276,0.223,0.372,0.744,0.390,0.168,0.195,0.067,0.131,0.502,0.505,1.270,0.244,0.077,0.065,0.256,2.551,0.896,0.498,0.175,0.352,3.029,4.463,76.053,0.456,2.057,1.550,1.033,5.297,10.037,6.373,2.143,1.586,4.537,-0.055,0.000,0.000,0.000
2010-08-31,Information Technology,710,-0.059532,-0.067658,0.000,0.103,0.547,12.149,1.99%,10.119,9.468,12.169,12.226,12.074,12.435,1.465,1.734,0.271,0.386,0.051,0.050,0.031,0.498,0.030,0.050,0.100,0.074,0.113,0.038,0.096,0.073,0.049,0.004,0.990,0.005,0.039,0.082,0.235,0.789,0.359,0.205,0.839,0.083,0.275,0.358,0.775,0.024,0.004,0.091,0.067,0.011,4.641,0.510,0.351,0.027,0.150,3.588,5.204,70.532,1.306,2.526,2.208,0.818,4.774,7.429,6.074,1.285,1.159,2.326,-0.067,0.097,0.000,0.000
2010-08-31,Materials,193,-0.037770,-0.018321,0.131,0.170,0.592,14.053,2.01%,7.543,7.468,11.839,11.314,11.957,12.051,0.767,1.673,0.325,0.239,0.092,0.093,0.085,0.260,0.048,0.083,0.126,0.093,0.120,0.062,0.122,0.107,0.089,0.296,0.695,0.292,0.353,0.303,0.345,0.613,0.478,0.171,0.164,0.091,0.086,0.700,0.330,1.684,0.406,0.075,0.066,0.362,1.472,1.110,0.532,0.235,0.411,4.037,4.832,72.707,0.510,2.296,1.505,0.929,5.847,9.336,7.360,2.125,1.341,4.059,-0.045,0.002,0.000,0.000
2010-08-31,Utilities,104,-0.004238,0.009764,0.616,1.484,0.965,16.049,4.29%,8.184,5.479,13.827,13.610,13.655,13.885,1.207,1.079,0.340,0.090,0.094,0.093,0.068,0.259,0.074,0.162,0.251,0.072,0.086,0.111,0.090,0.092,0.068,0.505,0.487,0.501,0.558,0.177,0.324,0.089,0.554,0.105,0.021,0.174,0.103,0.703,0.170,3.757,0.725,0.069,0.059,0.441,0.997,2.306,0.697,0.339,0.550,2.259,2.851,29.043,0.128,1.054,0.806,0.356,11.899,9.369,9.266,1.196,0.565,11.184,-0.046,0.000,0.000,0.000
2010-09-30,Communication Services,49,0.122576,0.083985,0.281,0.601,0.530,8.581,6.24%,6.503,4.809,10.561,11.195,14.716,14.811,1.377,1.957,0.345,0.279,0.038,0.038,0.062,0.582,0.017,0.102,0.265,0.075,0.101,0.028,0.150,0.083,0.034,0.494,0.483,0.479,0.490,0.032,0.305,0.470,1.045,0.152,0.150,0.175,0.042,1.153,0.204,2.487,0.811,0.076,0.076,0.580,1.499,1.474,0.627,0.391,0.566,1.425,1.805,20.881,0.737,1.563,1.449,0.532,22.833,7.854,10.244,1.599,0.708,5.571,-0.106,0.000,0.004,0.000
2010-09-30,Consumer Discretionary,583,0.132291,0.126502,0.000,0.229,0.616,12.587,2.00%,7.564,6.976,11.879,11.908,12.417,12.587,0.668,1.634,0.351,0.426,0.091,0.090,0.076,0.365,0.032,0.071,0.112,0.124,0.195,0.043,0.130,0.119,0.087,0.236,0.747,0.236,0.325,0.237,0.227,0.729,0.499,0.204,0.215,0.075,0.097,0.632,0.535,1.106,0.258,0.085,0.070,0.269,2.345,0.964,0.524,0.195,0.402,2.813,3.970,62.039,0.527,1.787,1.183,1.325,5.401,10.138,11.938,2.607,1.901,5.178,-0.069,0.000,0.014,0.000
2010-09-30,Consumer Staples,171,0.063521,0.058812,0.156,0.559,0.591,16.172,2.69%,7.756,8.382,13.502,13.485,13.597,13.680,0.864,1.656,0.343,0.417,0.137,0.137,0.111,0.360,0.043,0.087,0.110,0.159,0.251,0.066,0.153,0.161,0.127,0.227,0.762,0.227,0.315,0.337,0.256,0.677,0.513,0.184,0.146,0.076,0.130,0.747,0.464,1.195,0.277,0.068,0.058,0.358,1.959,0.917,0.496,0.223,0.383,6.036,8.524,56.949,0.426,1.912,1.137,1.330,6.176,10.281,10.623,2.827,1.934,6.773,-0.054,0.000,0.007,0.000
2010-09-30,Energy,222,0.135906,0.093383,0.000,0.048,0.775,9.170,1.14%,7.380,5.972,8.186,8.648,9.527,9.665,1.959,1.384,0.333,0.151,0.040,0.040,0.046,0.385,0.034,0.068,0.206,0.037,0.046,0.053,0.106,0.046,0.037,0.283,0.698,0.286,0.315,0.067,0.359,0.138,0.781,0.180,0.108,0.172,0.027,0.859,0.257,1.407,0.321,0.081,0.074,0.399,0.749,0.928,0.509,0.221,0.386,1.695,1.779,46.362,0.404,1.527,1.317,0.389,13.247,5.849,6.138,0.802,0.535,4.528,-0.094,0.000,0.000,0.000
